Unnamed: 0,code_insee,nom_standard,nom_sans_accent,nom_standard_majuscule,typecom,typecom_texte,reg_code,reg_nom,dep_code,dep_nom,canton_code,canton_nom,epci_code,epci_nom,code_postal,zone_emploi,code_insee_centre_zone_emploi,code_unite_urbaine,taille_unite_urbaine,population,superficie_hectare,superficie_km2,densite,latitude_centre,longitude_centre,grille_densite,grille_densite_texte,distance_urgence_km
2913,9104,Dalou,dalou,DALOU,COM,commune,76,Occitanie,9,Ariège,913,Val d'Ariège,200067791,CA Pays Foix-Varilhes,9120.0,7612.0,9225,9401,4.0,779,776,8,100.0,43.029,1.648,4,Ceintures urbaines,2.606117241847258
2914,9105,Daumazan-sur-Arize,daumazan-sur-arize,DAUMAZAN-SUR-ARIZE,COM,commune,76,Occitanie,9,Ariège,902,Arize-Lèze,200066223,CC Arize Lèze,9350.0,7612.0,9225,9000,0.0,773,1398,14,55.0,43.145,1.304,6,Rural à habitat dispersé,21.601469014499195
2915,9106,Dreuilhe,dreuilhe,DREUILHE,COM,commune,76,Occitanie,9,Ariège,909,Pays d'Olmes,240900464,CC du Pays d'Olmes,9300.0,7612.0,9225,9202,2.0,358,701,7,51.0,42.944,1.871,6,Rural à habitat dispersé,22.76748534821065
2916,9107,Dun,dun,DUN,COM,commune,76,Occitanie,9,Ariège,906,Mirepoix,200044469,CC du Pays de Mirepoix,9600.0,7612.0,9225,9000,0.0,642,4166,42,15.0,43.026,1.793,7,Rural à habitat très dispersé,14.39412188979603
2917,9108,Durban-sur-Arize,durban-sur-arize,DURBAN-SUR-ARIZE,COM,commune,76,Occitanie,9,Ariège,903,Couserans Est,200067940,CC Couserans-Pyrénées,9240.0,7612.0,9225,9000,0.0,176,686,7,26.0,43.02,1.347,6,Rural à habitat dispersé,17.915009005211797
2918,9109,Durfort,durfort,DURFORT,COM,commune,76,Occitanie,9,Ariège,902,Arize-Lèze,200066223,CC Arize Lèze,9130.0,7612.0,9225,9000,0.0,184,1107,11,17.0,43.195,1.464,7,Rural à habitat très dispersé,22.2607582724546
2919,9110,Encourtiech,encourtiech,ENCOURTIECH,COM,commune,76,Occitanie,9,Ariège,903,Couserans Est,200067940,CC Couserans-Pyrénées,9200.0,7622.0,31483,9000,0.0,95,490,5,19.0,42.964,1.193,7,Rural à habitat très dispersé,6.53023083454762
2920,9111,Engomer,engomer,ENGOMER,COM,commune,76,Occitanie,9,Ariège,904,Couserans Ouest,200067940,CC Couserans-Pyrénées,9800.0,7622.0,31483,9000,0.0,312,763,8,41.0,42.94,1.063,6,Rural à habitat dispersé,8.45571071124711
2921,9113,Ercé,erce,ERCÉ,COM,commune,76,Occitanie,9,Ariège,903,Couserans Est,200067940,CC Couserans-Pyrénées,9140.0,7622.0,31483,9000,0.0,576,4102,41,14.0,42.834,1.303,7,Rural à habitat très dispersé,23.20507340269411
2922,9114,Erp,erp,ERP,COM,commune,76,Occitanie,9,Ariège,903,Couserans Est,200067940,CC Couserans-Pyrénées,9200.0,7622.0,31483,9000,0.0,132,941,9,14.0,42.935,1.2,7,Rural à habitat très dispersé,9.190244798506518
2923,9115,Esclagne,esclagne,ESCLAGNE,COM,commune,76,Occitanie,9,Ariège,906,Mirepoix,200044469,CC du Pays de Mirepoix,9600.0,7612.0,9225,9000,0.0,124,354,4,35.0,42.981,1.843,6,Rural à habitat dispersé,19.198799654524674
2924,9116,Escosse,escosse,ESCOSSE,COM,commune,76,Occitanie,9,Ariège,907,Pamiers-1,200066231,CC des Portes d'Ariège Pyrénées,9100.0,7612.0,9225,9000,0.0,364,1498,15,24.0,43.128,1.549,6,Rural à habitat dispersé,12.343289422161051
2925,9117,Esplas,esplas,ESPLAS,COM,commune,76,Occitanie,9,Ariège,910,Portes d'Ariège,200066231,CC des Portes d'Ariège Pyrénées,9700.0,7612.0,9225,9000,0.0,106,772,8,14.0,43.187,1.5,7,Rural à habitat très dispersé,19.995616807216223
2926,9118,Esplas-de-Sérou,esplas-de-serou,ESPLAS-DE-SÉROU,COM,commune,76,Occitanie,9,Ariège,903,Couserans Est,200067940,CC Couserans-Pyrénées,9420.0,7622.0,31483,9000,0.0,175,3458,35,5.0,42.959,1.354,7,Rural à habitat très dispersé,18.87249258279066
2927,9119,Eycheil,eycheil,EYCHEIL,COM,commune,76,Occitanie,9,Ariège,904,Couserans Ouest,200067940,CC Couserans-Pyrénées,9200.0,7622.0,31483,9203,2.0,535,490,5,109.0,42.955,1.156,3,Petites villes,5.3792429000095074
2928,9120,Fabas,fabas,FABAS,COM,commune,76,Occitanie,9,Ariège,911,Portes du Couserans,200067940,CC Couserans-Pyrénées,9230.0,7622.0,31483,9000,0.0,345,2329,23,15.0,43.119,1.114,7,Rural à habitat très dispersé,13.394471128686119
2929,9121,Ferrières-sur-Ariège,ferrieres-sur-ariege,FERRIÈRES-SUR-ARIÈGE,COM,commune,76,Occitanie,9,Ariège,905,Foix,200067791,CA Pays Foix-Varilhes,9000.0,7612.0,9225,9301,3.0,761,348,3,219.0,42.938,1.607,3,Petites villes,10.072405353553915
2930,9122,Foix,foix,FOIX,COM,commune,76,Occitanie,9,Ariège,905,Foix,200067791,CA Pays Foix-Varilhes,9000.0,7612.0,9225,9301,3.0,9472,1951,20,485.0,42.966,1.61,3,Petites villes,6.949468523330843
2931,9123,Fornex,fornex,FORNEX,COM,commune,76,Occitanie,9,Ariège,902,Arize-Lèze,200066223,CC Arize Lèze,9350.0,7612.0,9225,9000,0.0,110,969,10,11.0,43.164,1.242,7,Rural à habitat très dispersé,20.52977697829255
2932,9124,Le Fossat,le-fossat,LE FOSSAT,COM,commune,76,Occitanie,9,Ariège,902,Arize-Lèze,200066223,CC Arize Lèze,9130.0,7612.0,9225,9000,0.0,1051,1458,15,72.0,43.18,1.415,5,Bourgs ruraux,23.463077121871567
2933,9125,Fougax-et-Barrineuf,fougax-et-barrineuf,FOUGAX-ET-BARRINEUF,COM,commune,76,Occitanie,9,Ariège,909,Pays d'Olmes,240900464,CC du Pays d'Olmes,9300.0,7612.0,9225,9000,0.0,428,3149,31,14.0,42.872,1.898,6,Rural à habitat dispersé,23.357720601559084
2934,9126,Freychenet,freychenet,FREYCHENET,COM,commune,76,Occitanie,9,Ariège,909,Pays d'Olmes,240900464,CC du Pays d'Olmes,9300.0,7612.0,9225,9000,0.0,82,2554,26,3.0,42.892,1.73,7,Rural à habitat très dispersé,17.77609779004657
2935,9127,Gabre,gabre,GABRE,COM,commune,76,Occitanie,9,Ariège,902,Arize-Lèze,200066223,CC Arize Lèze,9290.0,7612.0,9225,9000,0.0,124,1370,14,9.0,43.066,1.421,7,Rural à habitat très dispersé,16.38572677707845
2936,9128,Gajan,gajan,GAJAN,COM,commune,76,Occitanie,9,Ariège,911,Portes du Couserans,200067940,CC Couserans-Pyrénées,9190.0,7622.0,31483,9000,0.0,320,819,8,39.0,43.037,1.135,6,Rural à habitat dispersé,4.2566692264841155
2937,9129,Galey,galey,GALEY,COM,commune,76,Occitanie,9,Ariège,904,Couserans Ouest,200067940,CC Couserans-Pyrénées,9800.0,7622.0,31483,9000,0.0,114,947,9,12.0,42.946,0.902,7,Rural à habitat très dispersé,19.35139941163691
2938,9130,Ganac,ganac,GANAC,COM,commune,76,Occitanie,9,Ariège,905,Foix,200067791,CA Pays Foix-Varilhes,9000.0,7612.0,9225,9301,3.0,734,2042,20,36.0,42.931,1.56,6,Rural à habitat dispersé,11.742445014515406
2939,9131,Garanou,garanou,GARANOU,COM,commune,76,Occitanie,9,Ariège,901,Haute-Ariège,200066363,CC de la Haute Ariège,9250.0,7612.0,9225,9000,0.0,146,309,3,47.0,42.765,1.745,6,Rural à habitat dispersé,31.11250529656139
2940,9132,Gaudiès,gaudies,GAUDIÈS,COM,commune,76,Occitanie,9,Ariège,910,Portes d'Ariège,200066231,CC des Portes d'Ariège Pyrénées,9700.0,7612.0,9225,9000,0.0,240,1052,11,23.0,43.173,1.73,7,Rural à habitat très dispersé,18.559605524143553
2941,9133,Génat,genat,GÉNAT,COM,commune,76,Occitanie,9,Ariège,912,Sabarthès,240900431,CC du Pays de Tarascon,9400.0,7612.0,9225,9000,0.0,23,824,8,3.0,42.829,1.566,7,Rural à habitat très dispersé,22.53628664003674
2942,9134,Gestiès,gesties,GESTIÈS,COM,commune,76,Occitanie,9,Ariège,912,Sabarthès,200066363,CC de la Haute Ariège,9220.0,7612.0,9225,9000,0.0,33,2730,27,1.0,42.718,1.585,6,Rural à habitat dispersé,34.600986357679744
2943,9136,Gourbit,gourbit,GOURBIT,COM,commune,76,Occitanie,9,Ariège,912,Sabarthès,240900431,CC du Pays de Tarascon,9400.0,7612.0,9225,9000,0.0,75,1813,18,4.0,42.828,1.516,7,Rural à habitat très dispersé,23.717296709035285
2944,9137,Gudas,gudas,GUDAS,COM,commune,76,Occitanie,9,Ariège,913,Val d'Ariège,200067791,CA Pays Foix-Varilhes,9120.0,7612.0,9225,9000,0.0,200,1080,11,19.0,43.002,1.68,7,Rural à habitat très dispersé,5.974869583280368
2945,9138,L'Herm,l-herm,L'HERM,COM,commune,76,Occitanie,9,Ariège,913,Val d'Ariège,200067791,CA Pays Foix-Varilhes,9000.0,7612.0,9225,9000,0.0,192,1484,15,13.0,42.973,1.679,7,Rural à habitat très dispersé,8.010210230473792
2946,9139,L'Hospitalet-près-l'Andorre,l-hospitalet-pres-l-andorre,L'HOSPITALET-PRÈS-L'ANDORRE,COM,commune,76,Occitanie,9,Ariège,901,Haute-Ariège,200066363,CC de la Haute Ariège,9390.0,7612.0,9225,9000,0.0,105,2681,27,4.0,42.596,1.778,6,Rural à habitat dispersé,45.45620229187466
2947,9140,Ignaux,ignaux,IGNAUX,COM,commune,76,Occitanie,9,Ariège,901,Haute-Ariège,200066363,CC de la Haute Ariège,9110.0,7612.0,9225,9000,0.0,126,547,5,23.0,42.743,1.846,6,Rural à habitat dispersé,31.287021632005562
2948,9141,Illartein,illartein,ILLARTEIN,COM,commune,76,Occitanie,9,Ariège,904,Couserans Ouest,200067940,CC Couserans-Pyrénées,9800.0,7622.0,31483,9000,0.0,73,396,4,18.0,42.922,0.954,6,Rural à habitat dispersé,16.585501935040455
2949,9142,Ilhat,ilhat,ILHAT,COM,commune,76,Occitanie,9,Ariège,909,Pays d'Olmes,240900464,CC du Pays d'Olmes,9300.0,7612.0,9225,9000,0.0,125,683,7,18.0,42.951,1.785,6,Rural à habitat dispersé,16.218117682358663
2950,9143,Illier-et-Laramade,illier-et-laramade,ILLIER-ET-LARAMADE,COM,commune,76,Occitanie,9,Ariège,912,Sabarthès,200066363,CC de la Haute Ariège,9220.0,7612.0,9225,9000,0.0,37,517,5,7.0,42.788,1.542,7,Rural à habitat très dispersé,27.39554999405113
2951,9145,Les Issards,les-issards,LES ISSARDS,COM,commune,76,Occitanie,9,Ariège,908,Pamiers-2,200066231,CC des Portes d'Ariège Pyrénées,9100.0,7612.0,9225,9000,0.0,250,383,4,65.0,43.08,1.739,6,Rural à habitat dispersé,11.530246683607245
2952,9146,Justiniac,justiniac,JUSTINIAC,COM,commune,76,Occitanie,9,Ariège,910,Portes d'Ariège,200066231,CC des Portes d'Ariège Pyrénées,9700.0,7612.0,9225,9000,0.0,59,458,5,13.0,43.214,1.489,7,Rural à habitat très dispersé,23.072246800210724
2953,9147,Labatut,labatut,LABATUT,COM,commune,76,Occitanie,9,Ariège,910,Portes d'Ariège,200066231,CC des Portes d'Ariège Pyrénées,9700.0,7612.0,9225,9000,0.0,177,360,4,49.0,43.262,1.522,6,Rural à habitat dispersé,27.076124363598417
2954,9148,Lacave,lacave,LACAVE,COM,commune,76,Occitanie,9,Ariège,911,Portes du Couserans,200067940,CC Couserans-Pyrénées,9160.0,7622.0,31483,9000,0.0,118,457,5,26.0,43.047,1.013,6,Rural à habitat dispersé,10.803118554432737
2955,9149,Lacourt,lacourt,LACOURT,COM,commune,76,Occitanie,9,Ariège,903,Couserans Est,200067940,CC Couserans-Pyrénées,9200.0,7622.0,31483,9000,0.0,196,1663,17,12.0,42.933,1.171,6,Rural à habitat dispersé,8.11218327234159
2956,9150,Lagarde,lagarde,LAGARDE,COM,commune,76,Occitanie,9,Ariège,906,Mirepoix,200044469,CC du Pays de Mirepoix,9500.0,7612.0,9225,9000,0.0,202,1198,12,17.0,43.046,1.936,6,Rural à habitat dispersé,26.08548933953076
2957,9151,Lanoux,lanoux,LANOUX,COM,commune,76,Occitanie,9,Ariège,902,Arize-Lèze,200066223,CC Arize Lèze,9130.0,7612.0,9225,9000,0.0,58,376,4,15.0,43.12,1.424,7,Rural à habitat très dispersé,18.626547582111655
2958,9152,Lapège,lapege,LAPÈGE,COM,commune,76,Occitanie,9,Ariège,912,Sabarthès,240900431,CC du Pays de Tarascon,9400.0,7612.0,9225,9000,0.0,19,839,8,2.0,42.804,1.555,6,Rural à habitat dispersé,25.43516102028035
2959,9153,Lapenne,lapenne,LAPENNE,COM,commune,76,Occitanie,9,Ariège,906,Mirepoix,200044469,CC du Pays de Mirepoix,9500.0,7612.0,9225,9000,0.0,119,2206,22,5.0,43.144,1.776,7,Rural à habitat très dispersé,18.284245030923707
2960,9154,Larbont,larbont,LARBONT,COM,commune,76,Occitanie,9,Ariège,903,Couserans Est,200067940,CC Couserans-Pyrénées,9240.0,7612.0,9225,9000,0.0,61,622,6,10.0,42.993,1.4,7,Rural à habitat très dispersé,17.993189184823287
2961,9155,Larcat,larcat,LARCAT,COM,commune,76,Occitanie,9,Ariège,901,Haute-Ariège,200066363,CC de la Haute Ariège,9310.0,7612.0,9225,9000,0.0,48,932,9,5.0,42.769,1.646,6,Rural à habitat dispersé,28.941686940303153
2962,9156,Larnat,larnat,LARNAT,COM,commune,76,Occitanie,9,Ariège,901,Haute-Ariège,200066363,CC de la Haute Ariège,9310.0,7612.0,9225,9000,0.0,19,562,6,3.0,42.797,1.628,7,Rural à habitat très dispersé,25.74324649998635
2963,9157,Laroque-d'Olmes,laroque-d-olmes,LAROQUE-D'OLMES,COM,commune,76,Occitanie,9,Ariège,906,Mirepoix,240900464,CC du Pays d'Olmes,9600.0,7612.0,9225,9101,1.0,2371,1433,14,165.0,42.968,1.872,5,Bourgs ruraux,21.877709514638365
2964,9158,Lasserre,lasserre,LASSERRE,COM,commune,76,Occitanie,9,Ariège,911,Portes du Couserans,200067940,CC Couserans-Pyrénées,9230.0,7622.0,31483,9000,0.0,252,866,9,29.0,43.077,1.164,6,Rural à habitat dispersé,9.13813679701397
2965,9159,Lassur,lassur,LASSUR,COM,commune,76,Occitanie,9,Ariège,901,Haute-Ariège,200066363,CC de la Haute Ariège,9310.0,7612.0,9225,9000,0.0,88,1193,12,7.0,42.741,1.718,7,Rural à habitat très dispersé,33.01553351602953
2966,9160,Lavelanet,lavelanet,LAVELANET,COM,commune,76,Occitanie,9,Ariège,909,Pays d'Olmes,240900464,CC du Pays d'Olmes,9300.0,7612.0,9225,9202,2.0,6035,1278,13,472.0,42.934,1.846,3,Petites villes,21.453898600170916
2967,9161,Léran,leran,LÉRAN,COM,commune,76,Occitanie,9,Ariège,906,Mirepoix,200044469,CC du Pays de Mirepoix,9600.0,7612.0,9225,9000,0.0,617,1213,12,51.0,42.985,1.918,6,Rural à habitat dispersé,24.90609016566934
2968,9162,Lercoul,lercoul,LERCOUL,COM,commune,76,Occitanie,9,Ariège,912,Sabarthès,200066363,CC de la Haute Ariège,9220.0,7612.0,9225,9000,0.0,14,1943,19,1.0,42.71,1.528,7,Rural à habitat très dispersé,36.11686629788373
2969,9163,Lescousse,lescousse,LESCOUSSE,COM,commune,76,Occitanie,9,Ariège,907,Pamiers-1,200066231,CC des Portes d'Ariège Pyrénées,9100.0,7612.0,9225,9000,0.0,81,851,9,10.0,43.149,1.513,7,Rural à habitat très dispersé,15.807700366026745
2970,9164,Lescure,lescure,LESCURE,COM,commune,76,Occitanie,9,Ariège,903,Couserans Est,200067940,CC Couserans-Pyrénées,9420.0,7622.0,31483,9000,0.0,486,2601,26,19.0,43.009,1.242,7,Rural à habitat très dispersé,9.29221447050073
2971,9165,Lesparrou,lesparrou,LESPARROU,COM,commune,76,Occitanie,9,Ariège,909,Pays d'Olmes,240900464,CC du Pays d'Olmes,9300.0,7612.0,9225,9000,0.0,231,1642,16,14.0,42.928,1.939,7,Rural à habitat très dispersé,20.850101190148003
2972,9166,Leychert,leychert,LEYCHERT,COM,commune,76,Occitanie,9,Ariège,909,Pays d'Olmes,240900464,CC du Pays d'Olmes,9300.0,7612.0,9225,9000,0.0,108,588,6,18.0,42.946,1.726,6,Rural à habitat dispersé,12.805011647586529
2973,9167,Lézat-sur-Lèze,lezat-sur-leze,LÉZAT-SUR-LÈZE,COM,commune,76,Occitanie,9,Ariège,902,Arize-Lèze,200066223,CC Arize Lèze,9210.0,7625.0,31555,9000,0.0,2349,4043,40,58.0,43.28,1.345,5,Bourgs ruraux,21.33356315502435
2974,9168,Lieurac,lieurac,LIEURAC,COM,commune,76,Occitanie,9,Ariège,909,Pays d'Olmes,240900464,CC du Pays d'Olmes,9300.0,7612.0,9225,9000,0.0,184,643,6,29.0,42.985,1.791,6,Rural à habitat dispersé,15.027848342752726
2975,9169,Limbrassac,limbrassac,LIMBRASSAC,COM,commune,76,Occitanie,9,Ariège,906,Mirepoix,200044469,CC du Pays de Mirepoix,9600.0,7612.0,9225,9000,0.0,120,1245,12,10.0,43.011,1.844,6,Rural à habitat dispersé,18.63971316826321
2976,9170,Lissac,lissac,LISSAC,COM,commune,76,Occitanie,9,Ariège,910,Portes d'Ariège,200066231,CC des Portes d'Ariège Pyrénées,9700.0,7612.0,9225,9000,0.0,245,381,4,64.0,43.267,1.51,6,Rural à habitat dispersé,26.748579125990542
2977,9171,Lordat,lordat,LORDAT,COM,commune,76,Occitanie,9,Ariège,901,Haute-Ariège,200066363,CC de la Haute Ariège,9250.0,7612.0,9225,9000,0.0,66,747,7,9.0,42.798,1.785,6,Rural à habitat dispersé,29.078712587231877
2978,9172,Loubaut,loubaut,LOUBAUT,COM,commune,76,Occitanie,9,Ariège,902,Arize-Lèze,200066223,CC Arize Lèze,9350.0,7625.0,31555,9000,0.0,26,234,2,11.0,43.188,1.283,7,Rural à habitat très dispersé,24.47242624161119
2979,9173,Loubens,loubens,LOUBENS,COM,commune,76,Occitanie,9,Ariège,913,Val d'Ariège,200067791,CA Pays Foix-Varilhes,9120.0,7612.0,9225,9000,0.0,286,1180,12,24.0,43.043,1.555,6,Rural à habitat dispersé,5.2149164403875385
2980,9174,Loubières,loubieres,LOUBIÈRES,COM,commune,76,Occitanie,9,Ariège,913,Val d'Ariège,200067791,CA Pays Foix-Varilhes,9000.0,7612.0,9225,9401,4.0,358,306,3,117.0,43.01,1.594,5,Bourgs ruraux,2.710408642660351
2981,9175,Ludiès,ludies,LUDIÈS,COM,commune,76,Occitanie,9,Ariège,908,Pamiers-2,200066231,CC des Portes d'Ariège Pyrénées,9100.0,7612.0,9225,9000,0.0,96,189,2,51.0,43.12,1.717,6,Rural à habitat dispersé,13.08552042304096
2982,9176,Luzenac,luzenac,LUZENAC,COM,commune,76,Occitanie,9,Ariège,901,Haute-Ariège,200066363,CC de la Haute Ariège,9250.0,7612.0,9225,9000,0.0,515,2654,27,19.0,42.72,1.743,6,Rural à habitat dispersé,35.815549034111775
2983,9177,Madière,madiere,MADIÈRE,COM,commune,76,Occitanie,9,Ariège,907,Pamiers-1,200066231,CC des Portes d'Ariège Pyrénées,9100.0,7612.0,9225,9000,0.0,261,1042,10,25.0,43.109,1.511,7,Rural à habitat très dispersé,12.373833136366517
2984,9178,Malegoude,malegoude,MALEGOUDE,COM,commune,76,Occitanie,9,Ariège,906,Mirepoix,200044469,CC du Pays de Mirepoix,9500.0,7612.0,9225,9000,0.0,40,619,6,6.0,43.112,1.933,7,Rural à habitat très dispersé,22.739078679550005
2985,9179,Malléon,malleon,MALLÉON,COM,commune,76,Occitanie,9,Ariège,913,Val d'Ariège,200067791,CA Pays Foix-Varilhes,9120.0,7612.0,9225,9000,0.0,81,686,7,12.0,43.033,1.716,6,Rural à habitat dispersé,8.148655354995046
2986,9180,Manses,manses,MANSES,COM,commune,76,Occitanie,9,Ariège,906,Mirepoix,200044469,CC du Pays de Mirepoix,9500.0,7612.0,9225,9000,0.0,117,1543,15,8.0,43.107,1.814,7,Rural à habitat très dispersé,18.31172105885893
2987,9181,Le Mas-d'Azil,le-mas-d-azil,LE MAS-D'AZIL,COM,commune,76,Occitanie,9,Ariège,902,Arize-Lèze,200066223,CC Arize Lèze,9290.0,7612.0,9225,9000,0.0,1208,3956,40,31.0,43.069,1.349,5,Bourgs ruraux,19.534948879692553
2988,9182,Massat,massat,MASSAT,COM,commune,76,Occitanie,9,Ariège,903,Couserans Est,200067940,CC Couserans-Pyrénées,9320.0,7622.0,31483,9000,0.0,733,4517,45,16.0,42.876,1.377,6,Rural à habitat dispersé,24.41626517685985
2989,9183,Mauvezin-de-Prat,mauvezin-de-prat,MAUVEZIN-DE-PRAT,COM,commune,76,Occitanie,9,Ariège,911,Portes du Couserans,200067940,CC Couserans-Pyrénées,9160.0,7622.0,31483,9000,0.0,101,181,2,56.0,43.032,0.992,6,Rural à habitat dispersé,11.692054944536148
2990,9184,Mauvezin-de-Sainte-Croix,mauvezin-de-sainte-croix,MAUVEZIN-DE-SAINTE-CROIX,COM,commune,76,Occitanie,9,Ariège,911,Portes du Couserans,200067940,CC Couserans-Pyrénées,9230.0,7612.0,9225,9000,0.0,51,533,5,10.0,43.077,1.232,7,Rural à habitat très dispersé,12.078674383391132
2991,9185,Mazères,mazeres,MAZÈRES,COM,commune,76,Occitanie,9,Ariège,910,Portes d'Ariège,200066231,CC des Portes d'Ariège Pyrénées,9270.0,7612.0,9225,9105,1.0,3868,4424,44,87.0,43.23,1.679,5,Bourgs ruraux,22.999210700965303
2992,9186,Méras,meras,MÉRAS,COM,commune,76,Occitanie,9,Ariège,902,Arize-Lèze,200066223,CC Arize Lèze,9350.0,7612.0,9225,9000,0.0,100,365,4,27.0,43.182,1.308,7,Rural à habitat très dispersé,25.027234746177353
2993,9187,Mercenac,mercenac,MERCENAC,COM,commune,76,Occitanie,9,Ariège,911,Portes du Couserans,200067940,CC Couserans-Pyrénées,9160.0,7622.0,31483,9000,0.0,351,1365,14,26.0,43.053,1.068,6,Rural à habitat dispersé,7.76307321451476
2994,9188,Mercus-Garrabet,mercus-garrabet,MERCUS-GARRABET,COM,commune,76,Occitanie,9,Ariège,912,Sabarthès,240900431,CC du Pays de Tarascon,9400.0,7612.0,9225,9000,0.0,1215,1506,15,81.0,42.88,1.644,5,Bourgs ruraux,16.652559333218218
2995,9189,Mérens-les-Vals,merens-les-vals,MÉRENS-LES-VALS,COM,commune,76,Occitanie,9,Ariège,901,Haute-Ariège,200066363,CC de la Haute Ariège,9110.0,7612.0,9225,9000,0.0,168,8053,81,2.0,42.628,1.834,6,Rural à habitat dispersé,39.68332832662241
2996,9190,Mérigon,merigon,MÉRIGON,COM,commune,76,Occitanie,9,Ariège,911,Portes du Couserans,200067940,CC Couserans-Pyrénées,9230.0,7622.0,31483,9000,0.0,111,633,6,18.0,43.091,1.205,7,Rural à habitat très dispersé,11.967662926769624
2997,9192,Miglos,miglos,MIGLOS,COM,commune,76,Occitanie,9,Ariège,912,Sabarthès,240900431,CC du Pays de Tarascon,9400.0,7612.0,9225,9000,0.0,122,1877,19,6.0,42.78,1.606,6,Rural à habitat dispersé,27.626743798781376
2998,9193,Mijanès,mijanes,MIJANÈS,COM,commune,76,Occitanie,9,Ariège,901,Haute-Ariège,200066363,CC de la Haute Ariège,9460.0,7612.0,9225,9000,0.0,59,3975,40,1.0,42.71,2.012,7,Rural à habitat très dispersé,23.142955246727553
2999,9194,Mirepoix,mirepoix,MIREPOIX,COM,commune,76,Occitanie,9,Ariège,906,Mirepoix,200044469,CC du Pays de Mirepoix,9500.0,7612.0,9225,9103,1.0,3120,4767,48,65.0,43.109,1.869,5,Bourgs ruraux,22.426861668191094
3000,9195,Monesple,monesple,MONESPLE,COM,commune,76,Occitanie,9,Ariège,902,Arize-Lèze,200066223,CC Arize Lèze,9130.0,7612.0,9225,9000,0.0,27,612,6,4.0,43.095,1.476,7,Rural à habitat très dispersé,13.572131687741571
3001,9196,Montagagne,montagagne,MONTAGAGNE,COM,commune,76,Occitanie,9,Ariège,903,Couserans Est,200067940,CC Couserans-Pyrénées,9240.0,7612.0,9225,9000,0.0,79,693,7,11.0,42.964,1.413,7,Rural à habitat très dispersé,17.989648517524373
3002,9197,Montaillou,montaillou,MONTAILLOU,COM,commune,76,Occitanie,9,Ariège,901,Haute-Ariège,200066363,CC de la Haute Ariège,9110.0,7612.0,9225,9000,0.0,17,886,9,2.0,42.78,1.903,7,Rural à habitat très dispersé,25.28494365528802
3003,9198,Montardit,montardit,MONTARDIT,COM,commune,76,Occitanie,9,Ariège,911,Portes du Couserans,200067940,CC Couserans-Pyrénées,9230.0,7622.0,31483,9000,0.0,219,733,7,30.0,43.07,1.186,7,Rural à habitat très dispersé,9.17137014473238
3004,9199,Montaut,montaut,MONTAUT,COM,commune,76,Occitanie,9,Ariège,910,Portes d'Ariège,200066231,CC des Portes d'Ariège Pyrénées,9700.0,7612.0,9225,9000,0.0,695,3524,35,20.0,43.186,1.656,6,Rural à habitat dispersé,17.82922812460771
3005,9200,Montbel,montbel,MONTBEL,COM,commune,76,Occitanie,9,Ariège,906,Mirepoix,200044469,CC du Pays de Mirepoix,9600.0,7612.0,9225,9000,0.0,95,1755,18,5.0,42.978,1.967,7,Rural à habitat très dispersé,21.087316519111358
