nofinessej;rsej;nofinesset;rset;noautor;de;libde;ta;libta;capaut;dateautor
750721334;CROIX ROUGE FRANCAISE;130797640;IRFSS PACA CORSE SITE MARSEILLE;930508703;419;Formation DE Aide-Soignant;34;Enseignement;50;1995-12-31
750721334;CROIX ROUGE FRANCAISE;130797640;IRFSS PACA CORSE SITE MARSEILLE;930508724;586;Formation DE auxiliaire de vie sociale;34;Enseignement;15;2004-12-31
750721334;CROIX ROUGE FRANCAISE;130797640;IRFSS PACA CORSE SITE MARSEILLE;930809733;414;Formation DE Infirmier;34;Enseignement;155;2008-07-31
750721334;CROIX ROUGE FRANCAISE;130797640;IRFSS PACA CORSE SITE MARSEILLE;930809734;419;Formation DE Aide-Soignant;34;Enseignement;160;2008-07-31
750721334;CROIX ROUGE FRANCAISE;130797640;IRFSS PACA CORSE SITE MARSEILLE;930809735;456;Formation DE Auxiliaire Puériculture;34;Enseignement;90;2008-07-31
750721334;CROIX ROUGE FRANCAISE;130797640;IRFSS PACA CORSE SITE MARSEILLE;931110380;456;Formation DE Auxiliaire Puériculture;34;Enseignement;60;2011-06-30
750721334;CROIX ROUGE FRANCAISE;130797640;IRFSS PACA CORSE SITE MARSEILLE;931110381;419;Formation DE Aide-Soignant;34;Enseignement;105;2011-06-30
750721334;CROIX ROUGE FRANCAISE;130797640;IRFSS PACA CORSE SITE MARSEILLE;931210613;414;Formation DE Infirmier;34;Enseignement;215;2011-10-27
750721334;CROIX ROUGE FRANCAISE;130797640;IRFSS PACA CORSE SITE MARSEILLE;931610985;419;Formation DE Aide-Soignant;34;Enseignement;95;2016-03-30
750721334;CROIX ROUGE FRANCAISE;130797640;IRFSS PACA CORSE SITE MARSEILLE;931911231;414;Formation DE Infirmier;34;Enseignement;215;2018-04-13
750721334;CROIX ROUGE FRANCAISE;130797640;IRFSS PACA CORSE SITE MARSEILLE;931911234;456;Formation DE Auxiliaire Puériculture;34;Enseignement;60;2024-01-10
750721334;CROIX ROUGE FRANCAISE;130797640;IRFSS PACA CORSE SITE MARSEILLE;931911235;419;Formation DE Aide-Soignant;34;Enseignement;95;2024-01-10
750721334;CROIX ROUGE FRANCAISE;130797640;IRFSS PACA CORSE SITE MARSEILLE;931911280;414;Formation DE Infirmier;34;Enseignement;214;2019-03-11
750721334;CROIX ROUGE FRANCAISE;130797640;IRFSS PACA CORSE SITE MARSEILLE;932111440;414;Formation DE Infirmier;34;Enseignement;215;2021-01-08
750721334;CROIX ROUGE FRANCAISE;130797640;IRFSS PACA CORSE SITE MARSEILLE;932211576;414;Formation DE Infirmier;34;Enseignement;215;2022-03-24
750721334;CROIX ROUGE FRANCAISE;130797640;IRFSS PACA CORSE SITE MARSEILLE;932211593;414;Formation DE Infirmier;34;Enseignement;217;2018-04-13
750721334;CROIX ROUGE FRANCAISE;130797640;IRFSS PACA CORSE SITE MARSEILLE;932411714;414;Formation DE Infirmier;34;Enseignement;215;2024-01-10
130789274;CENTRE HOSPITALIER JOSEPH IMBERT ARLES;130798390;CENTRE DE FORMATION DU CH D'ARLES;930508609;419;Formation DE Aide-Soignant;34;Enseignement;45;2011-07-28
130789274;CENTRE HOSPITALIER JOSEPH IMBERT ARLES;130798390;CENTRE DE FORMATION DU CH D'ARLES;930508610;414;Formation DE Infirmier;34;Enseignement;40;2010-03-23
130789274;CENTRE HOSPITALIER JOSEPH IMBERT ARLES;130798390;CENTRE DE FORMATION DU CH D'ARLES;931610976;419;Formation DE Aide-Soignant;34;Enseignement;55;2016-03-21
130789274;CENTRE HOSPITALIER JOSEPH IMBERT ARLES;130798390;CENTRE DE FORMATION DU CH D'ARLES;931911255;419;Formation DE Aide-Soignant;34;Enseignement;50;2017-04-19
130789274;CENTRE HOSPITALIER JOSEPH IMBERT ARLES;130798390;CENTRE DE FORMATION DU CH D'ARLES;931911261;419;Formation DE Aide-Soignant;34;Enseignement;55;2018-01-29
130789274;CENTRE HOSPITALIER JOSEPH IMBERT ARLES;130798390;CENTRE DE FORMATION DU CH D'ARLES;932111433;414;Formation DE Infirmier;34;Enseignement;52;2021-01-08
130789274;CENTRE HOSPITALIER JOSEPH IMBERT ARLES;130798390;CENTRE DE FORMATION DU CH D'ARLES;932211529;419;Formation DE Aide-Soignant;34;Enseignement;70;2022-03-24
130789274;CENTRE HOSPITALIER JOSEPH IMBERT ARLES;130798390;CENTRE DE FORMATION DU CH D'ARLES;932211572;414;Formation DE Infirmier;34;Enseignement;53;2022-03-24
130789274;CENTRE HOSPITALIER JOSEPH IMBERT ARLES;130798390;CENTRE DE FORMATION DU CH D'ARLES;932211589;414;Formation DE Infirmier;34;Enseignement;54;2022-03-24
130781446;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130798416;CENTRE DE FORMATION DU CH D'AUBAGNE;930508604;419;Formation DE Aide-Soignant;34;Enseignement;30;2011-04-14
130781446;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130798416;CENTRE DE FORMATION DU CH D'AUBAGNE;930508605;414;Formation DE Infirmier;34;Enseignement;45;2010-03-23
130781446;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130798416;CENTRE DE FORMATION DU CH D'AUBAGNE;931610978;419;Formation DE Aide-Soignant;34;Enseignement;35;2016-03-21
130781446;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130798416;CENTRE DE FORMATION DU CH D'AUBAGNE;931711044;456;Formation DE Auxiliaire Puériculture;34;Enseignement;20;2015-12-17
130781446;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130798416;CENTRE DE FORMATION DU CH D'AUBAGNE;931911258;414;Formation DE Infirmier;34;Enseignement;50;2018-06-05
130781446;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130798416;CENTRE DE FORMATION DU CH D'AUBAGNE;931911259;419;Formation DE Aide-Soignant;34;Enseignement;35;2018-03-12
130781446;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130798416;CENTRE DE FORMATION DU CH D'AUBAGNE;931911260;456;Formation DE Auxiliaire Puériculture;34;Enseignement;20;2018-03-12
130781446;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130798416;CENTRE DE FORMATION DU CH D'AUBAGNE;932111434;414;Formation DE Infirmier;34;Enseignement;60;2021-01-08
130781446;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130798416;CENTRE DE FORMATION DU CH D'AUBAGNE;932211525;456;Formation DE Auxiliaire Puériculture;34;Enseignement;30;2023-08-31
130781446;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130798416;CENTRE DE FORMATION DU CH D'AUBAGNE;932211549;419;Formation DE Aide-Soignant;34;Enseignement;70;2023-08-31
130781446;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130798416;CENTRE DE FORMATION DU CH D'AUBAGNE;932211570;414;Formation DE Infirmier;34;Enseignement;120;2022-03-24
130781446;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130798416;CENTRE DE FORMATION DU CH D'AUBAGNE;932211587;414;Formation DE Infirmier;34;Enseignement;125;2018-06-05
130781446;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130798416;CENTRE DE FORMATION DU CH D'AUBAGNE;932411755;414;Formation DE Infirmier;34;Enseignement;124;2024-05-29
130781446;CENTRE HOSPITALIER GENERAL D'AUBAGNE;130798416;CENTRE DE FORMATION DU CH D'AUBAGNE;932411756;456;Formation DE Auxiliaire Puériculture;34;Enseignement;56;2024-09-13
130019789;ASSOC DE SERVICE SOCIAL DE PROVENCE;130806177;ASSOC DE SERVICE SOCIAL DE PROVENCE;938100002;432;Formation DE d'assistant de Service Social;34;Enseignement;120;1981-01-01
130019789;ASSOC DE SERVICE SOCIAL DE PROVENCE;130806177;ASSOC DE SERVICE SOCIAL DE PROVENCE;939801746;414;Formation DE Infirmier;34;Enseignement;31;1992-04-06
130019789;ASSOC DE SERVICE SOCIAL DE PROVENCE;130806177;ASSOC DE SERVICE SOCIAL DE PROVENCE;939801745;435;Formation DE d'éducateurs Jeunes Enfants;34;Enseignement;60;1981-01-01
130019789;ASSOC DE SERVICE SOCIAL DE PROVENCE;130806177;ASSOC DE SERVICE SOCIAL DE PROVENCE;939801747;419;Formation DE Aide-Soignant;34;Enseignement;34;1972-01-01
130019789;ASSOC DE SERVICE SOCIAL DE PROVENCE;130806177;ASSOC DE SERVICE SOCIAL DE PROVENCE;930508714;414;Formation DE Infirmier;34;Enseignement;55;1992-04-06
130019789;ASSOC DE SERVICE SOCIAL DE PROVENCE;130806177;ASSOC DE SERVICE SOCIAL DE PROVENCE;930508715;419;Formation DE Aide-Soignant;34;Enseignement;70;1979-01-01
130019789;ASSOC DE SERVICE SOCIAL DE PROVENCE;130806177;ASSOC DE SERVICE SOCIAL DE PROVENCE;931210625;414;Formation DE Infirmier;34;Enseignement;100;2012-02-13
130019789;ASSOC DE SERVICE SOCIAL DE PROVENCE;130806177;ASSOC DE SERVICE SOCIAL DE PROVENCE;931210634;419;Formation DE Aide-Soignant;34;Enseignement;80;2012-02-10
130019789;ASSOC DE SERVICE SOCIAL DE PROVENCE;130806177;ASSOC DE SERVICE SOCIAL DE PROVENCE;931310704;414;Formation DE Infirmier;34;Enseignement;100;2013-10-20
130019789;ASSOC DE SERVICE SOCIAL DE PROVENCE;130806177;ASSOC DE SERVICE SOCIAL DE PROVENCE;931310726;419;Formation DE Aide-Soignant;34;Enseignement;100;2013-11-07
130019789;ASSOC DE SERVICE SOCIAL DE PROVENCE;130806177;ASSOC DE SERVICE SOCIAL DE PROVENCE;931610981;419;Formation DE Aide-Soignant;34;Enseignement;90;2016-03-30
130019789;ASSOC DE SERVICE SOCIAL DE PROVENCE;130806177;ASSOC DE SERVICE SOCIAL DE PROVENCE;931911268;419;Formation DE Aide-Soignant;34;Enseignement;120;2023-10-20
130019789;ASSOC DE SERVICE SOCIAL DE PROVENCE;130806177;ASSOC DE SERVICE SOCIAL DE PROVENCE;932111444;414;Formation DE Infirmier;34;Enseignement;107;2021-01-08
130019789;ASSOC DE SERVICE SOCIAL DE PROVENCE;130806177;ASSOC DE SERVICE SOCIAL DE PROVENCE;932111485;414;Formation DE Infirmier;34;Enseignement;120;2021-06-18
130019789;ASSOC DE SERVICE SOCIAL DE PROVENCE;130806177;ASSOC DE SERVICE SOCIAL DE PROVENCE;932211579;414;Formation DE Infirmier;34;Enseignement;120;2022-03-24
130019789;ASSOC DE SERVICE SOCIAL DE PROVENCE;130806177;ASSOC DE SERVICE SOCIAL DE PROVENCE;932211596;414;Formation DE Infirmier;34;Enseignement;123;2021-01-08
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;939200014;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;23;1992-04-06
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;939000011;586;Formation DE auxiliaire de vie sociale;34;Enseignement;0;1990-09-01
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;939801556;434;Formation DE technicien de l'intervention sociale familiale;34;Enseignement;0;1997-01-01
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;930508733;434;Formation DE technicien de l'intervention sociale familiale;34;Enseignement;20;1997-01-01
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;930508734;586;Formation DE auxiliaire de vie sociale;34;Enseignement;30;1990-09-01
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;931009808;586;Formation DE auxiliaire de vie sociale;34;Enseignement;61;2007-06-06
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;931009809;434;Formation DE technicien de l'intervention sociale familiale;34;Enseignement;45;2007-06-06
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;931009810;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;19;2007-06-06
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;931110233;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;45;2010-11-18
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;931510821;586;Formation DE auxiliaire de vie sociale;34;Enseignement;17;2013-04-18
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;931611015;590;Formation DE Accompagnant Éducatif et Social;34;Enseignement;90;2016-10-17
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;931811115;590;Formation DE Accompagnant Éducatif et Social;34;Enseignement;20;2018-07-09
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;931811116;434;Formation DE technicien de l'intervention sociale familiale;34;Enseignement;20;2018-07-09
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;931811153;590;Formation DE Accompagnant Éducatif et Social;34;Enseignement;20;2018-07-19
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;931811154;434;Formation DE technicien de l'intervention sociale familiale;34;Enseignement;21;2018-07-19
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;931811155;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;33;2018-07-19
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;932111450;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;58;2021-04-27
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;932111460;434;Formation DE technicien de l'intervention sociale familiale;34;Enseignement;59;2018-11-29
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;932111472;590;Formation DE Accompagnant Éducatif et Social;34;Enseignement;70;2019-07-10
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;932511817;434;Formation DE technicien de l'intervention sociale familiale;34;Enseignement;60;2025-02-21
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;932511818;590;Formation DE Accompagnant Éducatif et Social;34;Enseignement;60;2025-02-21
130006786;LYCEE TECHNIQUE PRIVE CADENELLE;130806284;ISMC LA CADENELLE;932511865;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;40;2025-10-31
750721334;CROIX ROUGE FRANCAISE;130807043;IRFSS PACA CORSE SITE AIX EN PROVENCE;939600520;419;Formation DE Aide-Soignant;34;Enseignement;54;1995-12-31
750721334;CROIX ROUGE FRANCAISE;130807043;IRFSS PACA CORSE SITE AIX EN PROVENCE;939801494;586;Formation DE auxiliaire de vie sociale;34;Enseignement;;1996-01-17
750721334;CROIX ROUGE FRANCAISE;130807043;IRFSS PACA CORSE SITE AIX EN PROVENCE;939801756;586;Formation DE auxiliaire de vie sociale;34;Enseignement;17;1996-01-17
750721334;CROIX ROUGE FRANCAISE;130807043;IRFSS PACA CORSE SITE AIX EN PROVENCE;939000012;456;Formation DE Auxiliaire Puériculture;34;Enseignement;42;1990-01-01
750721334;CROIX ROUGE FRANCAISE;130807043;IRFSS PACA CORSE SITE AIX EN PROVENCE;930508716;419;Formation DE Aide-Soignant;34;Enseignement;60;2011-06-30
750721334;CROIX ROUGE FRANCAISE;130807043;IRFSS PACA CORSE SITE AIX EN PROVENCE;930508717;456;Formation DE Auxiliaire Puériculture;34;Enseignement;50;1990-01-01
750721334;CROIX ROUGE FRANCAISE;130807043;IRFSS PACA CORSE SITE AIX EN PROVENCE;931009797;435;Formation DE d'éducateurs Jeunes Enfants;34;Enseignement;20;2010-05-25
750721334;CROIX ROUGE FRANCAISE;130807043;IRFSS PACA CORSE SITE AIX EN PROVENCE;931610982;419;Formation DE Aide-Soignant;34;Enseignement;50;2016-03-30
750721334;CROIX ROUGE FRANCAISE;130807043;IRFSS PACA CORSE SITE AIX EN PROVENCE;931611021;590;Formation DE Accompagnant Éducatif et Social;34;Enseignement;30;2016-10-24
750721334;CROIX ROUGE FRANCAISE;130807043;IRFSS PACA CORSE SITE AIX EN PROVENCE;931811080;590;Formation DE Accompagnant Éducatif et Social;34;Enseignement;20;2018-02-09
750721334;CROIX ROUGE FRANCAISE;130807043;IRFSS PACA CORSE SITE AIX EN PROVENCE;931911233;456;Formation DE Auxiliaire Puériculture;34;Enseignement;75;2023-10-20
750721334;CROIX ROUGE FRANCAISE;130807043;IRFSS PACA CORSE SITE AIX EN PROVENCE;931911236;419;Formation DE Aide-Soignant;34;Enseignement;50;2018-01-29
750721334;CROIX ROUGE FRANCAISE;130807043;IRFSS PACA CORSE SITE AIX EN PROVENCE;932211553;419;Formation DE Aide-Soignant;34;Enseignement;80;2023-09-11
750721334;CROIX ROUGE FRANCAISE;130807043;IRFSS PACA CORSE SITE AIX EN PROVENCE;932411763;456;Formation DE Auxiliaire Puériculture;34;Enseignement;80;2024-09-13
130007016;LYCEE PASTRE-GRANDE-BASTIDE;130808991;LYCEE PASTRE-GRANDE BASTIDE;939200015;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;20;1992-04-06
130007016;LYCEE PASTRE-GRANDE-BASTIDE;130808991;LYCEE PASTRE-GRANDE BASTIDE;930508782;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;24;1992-04-06
130007016;LYCEE PASTRE-GRANDE-BASTIDE;130808991;LYCEE PASTRE-GRANDE BASTIDE;931009811;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;18;2007-06-11
130007016;LYCEE PASTRE-GRANDE-BASTIDE;130808991;LYCEE PASTRE-GRANDE BASTIDE;931009813;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;24;2007-02-07
130007016;LYCEE PASTRE-GRANDE-BASTIDE;130808991;LYCEE PASTRE-GRANDE BASTIDE;931811156;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;24;2021-04-27
130007016;LYCEE PASTRE-GRANDE-BASTIDE;130808991;LYCEE PASTRE-GRANDE BASTIDE;932511863;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;25;2025-10-31
130007024;LYCEE TECHNIQUE MARIE CURIE;130809007;LYCEE TECHNIQUE MARIE CURIE;939200016;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;12;1992-04-06
130007024;LYCEE TECHNIQUE MARIE CURIE;130809007;LYCEE TECHNIQUE MARIE CURIE;930608820;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;18;1992-04-06
130007024;LYCEE TECHNIQUE MARIE CURIE;130809007;LYCEE TECHNIQUE MARIE CURIE;931009812;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;24;2007-02-07
130007024;LYCEE TECHNIQUE MARIE CURIE;130809007;LYCEE TECHNIQUE MARIE CURIE;931009814;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;18;2007-06-11
130007024;LYCEE TECHNIQUE MARIE CURIE;130809007;LYCEE TECHNIQUE MARIE CURIE;931811148;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;18;2021-04-27
130007024;LYCEE TECHNIQUE MARIE CURIE;130809007;LYCEE TECHNIQUE MARIE CURIE;932511864;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;21;2025-10-31
130001928;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;939801748;419;Formation DE Aide-Soignant;34;Enseignement;29;1987-01-01
130001928;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;130809015;CENTRE GERONTOLOGIQUE DEPARTEMENTAL;939600496;419;Formation DE Aide-Soignant;34;Enseignement;18;1995-12-31
130004880;INSTITUT REGIONAL DU TRAVAIL SOCIAL;130809718;IRTS PACA CORSE SITE DES SALYENS;939801738;586;Formation DE auxiliaire de vie sociale;34;Enseignement;;1990-09-01
130004880;INSTITUT REGIONAL DU TRAVAIL SOCIAL;130809718;IRTS PACA CORSE SITE DES SALYENS;938100004;433;Formation DE d'éducateur spécialisé;34;Enseignement;85;1981-01-01
130004880;INSTITUT REGIONAL DU TRAVAIL SOCIAL;130809718;IRTS PACA CORSE SITE DES SALYENS;939801848;438;Formation DE aide médico psychologique;34;Enseignement;;1981-01-01
130004880;INSTITUT REGIONAL DU TRAVAIL SOCIAL;130809718;IRTS PACA CORSE SITE DES SALYENS;939801734;436;Formation DE éducateur technique spécialisé;34;Enseignement;20;1981-01-01
130004880;INSTITUT REGIONAL DU TRAVAIL SOCIAL;130809718;IRTS PACA CORSE SITE DES SALYENS;930408255;432;Formation DE d'assistant de Service Social;34;Enseignement;75;1981-01-01
130004880;INSTITUT REGIONAL DU TRAVAIL SOCIAL;130809718;IRTS PACA CORSE SITE DES SALYENS;930408256;435;Formation DE d'éducateurs Jeunes Enfants;34;Enseignement;30;1981-01-01
130004880;INSTITUT REGIONAL DU TRAVAIL SOCIAL;130809718;IRTS PACA CORSE SITE DES SALYENS;930508584;441;Formation DE Médiateur Familial;34;Enseignement;;2004-12-30
130004880;INSTITUT REGIONAL DU TRAVAIL SOCIAL;130809718;IRTS PACA CORSE SITE DES SALYENS;930508585;444;Formation CA fonction encadrement unité intervention sociale;34;Enseignement;;2004-12-28
130004880;INSTITUT REGIONAL DU TRAVAIL SOCIAL;130809718;IRTS PACA CORSE SITE DES SALYENS;930508586;449;Formation CA fonction directeur établissement social;34;Enseignement;;2005-06-06
130004880;INSTITUT REGIONAL DU TRAVAIL SOCIAL;130809718;IRTS PACA CORSE SITE DES SALYENS;930809740;438;Formation DE aide médico psychologique;34;Enseignement;130;2008-06-09
130004880;INSTITUT REGIONAL DU TRAVAIL SOCIAL;130809718;IRTS PACA CORSE SITE DES SALYENS;930809741;441;Formation DE Médiateur Familial;34;Enseignement;18;2004-12-30
130004880;INSTITUT REGIONAL DU TRAVAIL SOCIAL;130809718;IRTS PACA CORSE SITE DES SALYENS;930809742;444;Formation CA fonction encadrement unité intervention sociale;34;Enseignement;64;2008-06-09
130004880;INSTITUT REGIONAL DU TRAVAIL SOCIAL;130809718;IRTS PACA CORSE SITE DES SALYENS;931009815;586;Formation DE auxiliaire de vie sociale;34;Enseignement;115;2010-03-01
130004880;INSTITUT REGIONAL DU TRAVAIL SOCIAL;130809718;IRTS PACA CORSE SITE DES SALYENS;931009816;438;Formation DE aide médico psychologique;34;Enseignement;305;2010-03-01
130004880;INSTITUT REGIONAL DU TRAVAIL SOCIAL;130809718;IRTS PACA CORSE SITE DES SALYENS;931009817;436;Formation DE éducateur technique spécialisé;34;Enseignement;75;2010-03-01
130004880;INSTITUT REGIONAL DU TRAVAIL SOCIAL;130809718;IRTS PACA CORSE SITE DES SALYENS;931009818;433;Formation DE d'éducateur spécialisé;34;Enseignement;195;2010-03-01
