nofinessej;rsej;activite;libactivite;modalite;libmodalite;forme;libforme;noautor;dateautor;nofinesset;rset;noligautor;noligautoranc;noautorarhgos;noimplarhgos;sectpsy;libsectpsy;datemeo;datefin
130037815;UGECAM PACA CORSE SIEGE;50;Soins de suite et de réadaptation non spécialisés;09;Adulte (âge >=18 ans);02;Hospitalisation à temps partiel de jour ou de nuit;932607517;2020-01-03;840000202;CSSR LE MYLORD SITE POLE SANTE;7517;;93-93-72951;93-93-72951;;;2020-07-06;2028-01-05
130037815;UGECAM PACA CORSE SIEGE;50;Soins de suite et de réadaptation non spécialisés;09;Adulte (âge >=18 ans);01;Hospitalisation complète (24 heures consécutives ou plus);932608351;2010-10-28;840000202;CSSR LE MYLORD SITE POLE SANTE;8351;;93-93-4785;93-93-4785;;;2010-10-28;2028-04-28
130037815;UGECAM PACA CORSE SIEGE;59;Soins de suite et de réadaptation spécialisés - Affections de la personne âgée polypathologique, dépendante ou à risque de dépendance;09;Adulte (âge >=18 ans);01;Hospitalisation complète (24 heures consécutives ou plus);932609105;2011-07-18;840000202;CSSR LE MYLORD SITE POLE SANTE;9105;;93-93-41882;93-93-41882;;;2013-12-31;2026-06-30
840000608;POLYCLINIQUE URBAIN V;17;AMP DPN;47;AMP clinique : prélèvement d'ovocytes en vue d'une AMP;00;Pas de forme;932602763;1996-05-06;840000285;POLYCLINIQUE URBAIN V;2763;;93-93-3533;93-93-3533;;;2008-09-23;2026-04-23
840000608;POLYCLINIQUE URBAIN V;17;AMP DPN;50;AMP clinique : transfert des embryons en vue de leur implantation;00;Pas de forme;932603506;1996-05-06;840000285;POLYCLINIQUE URBAIN V;3506;;93-93-3534;93-93-3534;;;2008-09-23;2026-04-23
840000012;CENTRE HOSPITALIER DU PAYS D'APT;01;Médecine;00;Pas de modalité;02;Hospitalisation à temps partiel de jour ou de nuit;932604605;1996-10-30;840000343;CENTRE HOSPITALIER DU PAYS D'APT;4605;;93-93-3546;93-93-3546;;;1998-03-10;2029-02-02
840000012;CENTRE HOSPITALIER DU PAYS D'APT;50;Soins de suite et de réadaptation non spécialisés;09;Adulte (âge >=18 ans);01;Hospitalisation complète (24 heures consécutives ou plus);932603013;2010-10-25;840000343;CENTRE HOSPITALIER DU PAYS D'APT;3013;;93-93-4786;93-93-4786;;;2010-10-25;2028-04-24
840000012;CENTRE HOSPITALIER DU PAYS D'APT;59;Soins de suite et de réadaptation spécialisés - Affections de la personne âgée polypathologique, dépendante ou à risque de dépendance;09;Adulte (âge >=18 ans);01;Hospitalisation complète (24 heures consécutives ou plus);932603014;2010-10-25;840000343;CENTRE HOSPITALIER DU PAYS D'APT;3014;;93-93-4787;93-93-4787;;;2010-10-25;2028-04-24
840000012;CENTRE HOSPITALIER DU PAYS D'APT;01;Médecine;00;Pas de modalité;01;Hospitalisation complète (24 heures consécutives ou plus);932603504;2000-06-21;840000343;CENTRE HOSPITALIER DU PAYS D'APT;3504;;93-93-3538;93-93-3538;;;2001-08-03;2029-02-02
840000012;CENTRE HOSPITALIER DU PAYS D'APT;14;Médecine d'urgence;23;SU Structure des urgences;14;Non saisonnier;932603511;2007-02-27;840000343;CENTRE HOSPITALIER DU PAYS D'APT;3511;;93-93-4313;93-93-4313;;;2009-03-24;2026-09-24
840000657;ASSOCIATION INSTITUT SAINTE CATHERINE;01;Médecine;00;Pas de modalité;01;Hospitalisation complète (24 heures consécutives ou plus);932608260;2000-10-10;840000350;INSTITUT SAINTE CATHERINE;8260;;93-93-3547;93-93-3547;;;2000-06-30;2027-12-30
840000657;ASSOCIATION INSTITUT SAINTE CATHERINE;01;Médecine;00;Pas de modalité;02;Hospitalisation à temps partiel de jour ou de nuit;932602757;2002-07-09;840000350;INSTITUT SAINTE CATHERINE;2757;;93-93-3548;93-93-3548;;;2002-07-09;2027-12-30
840000657;ASSOCIATION INSTITUT SAINTE CATHERINE;18;Traitement du cancer;68;Radiothérapie externe;00;Pas de forme;932602823;2009-10-13;840000350;INSTITUT SAINTE CATHERINE;2823;;93-93-4078;93-93-4078;;;2012-03-27;2027-04-13
840000657;ASSOCIATION INSTITUT SAINTE CATHERINE;18;Traitement du cancer;70;Curiethérapie;00;Pas de forme;932602824;2009-10-13;840000350;INSTITUT SAINTE CATHERINE;2824;;93-93-4081;93-93-4081;;;2012-03-27;2027-04-13
840000046;CENTRE HOSPITALIER DE CARPENTRAS;14;Médecine d'urgence;26;SMUR Structure mobile d'urgence et de réanimation;14;Non saisonnier;932605435;2007-02-27;840000392;CENTRE HOSPITALIER DE CARPENTRAS;5435;;93-93-44532;93-93-44532;;;2009-03-26;2026-09-26
840000046;CENTRE HOSPITALIER DE CARPENTRAS;03;Gynécologie, obstétrique, néonatologie, réanimation néonatale;01;Gynécologie obstétrique;02;Hospitalisation à temps partiel de jour ou de nuit;932602113;2016-11-09;840000392;CENTRE HOSPITALIER DE CARPENTRAS;2113;;93-93-74888;93-93-74888;;;2016-11-09;2029-05-26
840000046;CENTRE HOSPITALIER DE CARPENTRAS;01;Médecine;00;Pas de modalité;02;Hospitalisation à temps partiel de jour ou de nuit;932602784;2001-02-14;840000392;CENTRE HOSPITALIER DE CARPENTRAS;2784;;93-93-3663;93-93-3663;;;2002-09-04;2030-03-04
840000046;CENTRE HOSPITALIER DE CARPENTRAS;03;Gynécologie, obstétrique, néonatologie, réanimation néonatale;01;Gynécologie obstétrique;01;Hospitalisation complète (24 heures consécutives ou plus);932602795;2001-01-27;840000392;CENTRE HOSPITALIER DE CARPENTRAS;2795;;93-93-3665;93-93-3665;;;2006-11-27;2029-05-26
840000046;CENTRE HOSPITALIER DE CARPENTRAS;14;Médecine d'urgence;23;SU Structure des urgences;14;Non saisonnier;932602848;2007-02-27;840000392;CENTRE HOSPITALIER DE CARPENTRAS;2848;;93-93-4317;93-93-4317;;;2009-03-26;2026-09-26
840000046;CENTRE HOSPITALIER DE CARPENTRAS;01;Médecine;00;Pas de modalité;01;Hospitalisation complète (24 heures consécutives ou plus);932603021;2001-02-14;840000392;CENTRE HOSPITALIER DE CARPENTRAS;3021;;93-93-3660;93-93-3660;;;2002-09-04;2030-03-04
840000673;SYNERGIA LUBERON;18;Traitement du cancer;90;Chirurgie des cancers : digestif;00;Pas de forme;932605375;2009-10-13;840000400;SYNERGIA LUBERON;5375;;93-93-44093;93-93-44093;;;2012-03-21;2027-04-13
840000673;SYNERGIA LUBERON;18;Traitement du cancer;69;Chirurgie des cancers hors soumis à seuil;15;Forme non précisée;932605962;2009-10-13;840000400;SYNERGIA LUBERON;5962;;93-93-48603;93-93-48603;;;2012-03-21;2027-04-13
840000673;SYNERGIA LUBERON;02;Chirurgie;00;Pas de modalité;01;Hospitalisation complète (24 heures consécutives ou plus);932608270;2000-06-21;840000400;SYNERGIA LUBERON;8270;;93-93-3668;93-93-3668;;;2001-08-03;2027-04-11
840000673;SYNERGIA LUBERON;02;Chirurgie;00;Pas de modalité;07;Chirurgie ambulatoire;932602789;2005-02-08;840000400;SYNERGIA LUBERON;2789;;93-93-3667;93-93-3667;;;1994-10-11;2027-04-11
840004659;CHI CAVAILLON LAURIS;59;Soins de suite et de réadaptation spécialisés - Affections de la personne âgée polypathologique, dépendante ou à risque de dépendance;09;Adulte (âge >=18 ans);01;Hospitalisation complète (24 heures consécutives ou plus);932606886;2015-05-27;840000418;CHI DE CAVAILLON LAURIS;6886;;93-93-58041;93-93-58041;;;2015-12-01;2028-04-25
840004659;CHI CAVAILLON LAURIS;01;Médecine;00;Pas de modalité;02;Hospitalisation à temps partiel de jour ou de nuit;932607157;2003-01-14;840000418;CHI DE CAVAILLON LAURIS;7157;;93-93-3671;93-93-3671;;;2003-01-14;2023-07-27
840004659;CHI CAVAILLON LAURIS;14;Médecine d'urgence;26;SMUR Structure mobile d'urgence et de réanimation;14;Non saisonnier;932607818;2007-02-27;840000418;CHI DE CAVAILLON LAURIS;7818;;93-93-44536;93-93-44536;;;2009-03-11;2026-09-11
840004659;CHI CAVAILLON LAURIS;03;Gynécologie, obstétrique, néonatologie, réanimation néonatale;01;Gynécologie obstétrique;01;Hospitalisation complète (24 heures consécutives ou plus);932608271;2003-01-14;840000418;CHI DE CAVAILLON LAURIS;8271;;93-93-3669;93-93-3669;;;2003-01-14;2023-07-27
840004659;CHI CAVAILLON LAURIS;50;Soins de suite et de réadaptation non spécialisés;09;Adulte (âge >=18 ans);01;Hospitalisation complète (24 heures consécutives ou plus);932601677;2010-10-25;840000418;CHI DE CAVAILLON LAURIS;1677;;93-93-4795;93-93-4795;;;2010-11-03;2028-04-25
840004659;CHI CAVAILLON LAURIS;01;Médecine;00;Pas de modalité;01;Hospitalisation complète (24 heures consécutives ou plus);932602791;2003-01-14;840000418;CHI DE CAVAILLON LAURIS;2791;;93-93-3670;93-93-3670;;;2003-01-14;2023-07-27
840004659;CHI CAVAILLON LAURIS;14;Médecine d'urgence;23;SU Structure des urgences;14;Non saisonnier;932602849;2007-02-27;840000418;CHI DE CAVAILLON LAURIS;2849;;93-93-4318;93-93-4318;;;2009-03-11;2026-09-11
840000061;CENTRE HOSPITALIER DE GORDES;01;Médecine;00;Pas de modalité;01;Hospitalisation complète (24 heures consécutives ou plus);932602801;2000-10-10;840000426;CENTRE HOSPITALIER DE GORDES;2801;;93-93-3676;93-93-3676;;;2001-08-03;2029-02-02
840000061;CENTRE HOSPITALIER DE GORDES;50;Soins de suite et de réadaptation non spécialisés;09;Adulte (âge >=18 ans);01;Hospitalisation complète (24 heures consécutives ou plus);932603017;2010-10-25;840000426;CENTRE HOSPITALIER DE GORDES;3017;;93-93-4793;93-93-4793;;;2010-11-02;2028-04-23
840000079;CENTRE HOSPITALIER ISLE SUR LA SORGUE;01;Médecine;00;Pas de modalité;01;Hospitalisation complète (24 heures consécutives ou plus);932602798;2000-10-10;840000434;CENTRE HOSPITALIER ISLE SUR LA SORGUE;2798;;93-93-3678;93-93-3678;;;2001-08-03;2029-02-02
840000079;CENTRE HOSPITALIER ISLE SUR LA SORGUE;50;Soins de suite et de réadaptation non spécialisés;09;Adulte (âge >=18 ans);01;Hospitalisation complète (24 heures consécutives ou plus);932603018;2010-10-25;840000434;CENTRE HOSPITALIER ISLE SUR LA SORGUE;3018;;93-93-4794;93-93-4794;;;2010-10-25;2028-04-24
840000087;CH LOUIS GIORGI D'ORANGE;14;Médecine d'urgence;26;SMUR Structure mobile d'urgence et de réanimation;14;Non saisonnier;932609198;2007-02-27;840000483;CH LOUIS GIORGI D'ORANGE;9198;;93-93-44533;93-93-44533;;;2009-03-18;2027-03-16
840000087;CH LOUIS GIORGI D'ORANGE;50;Soins de suite et de réadaptation non spécialisés;09;Adulte (âge >=18 ans);02;Hospitalisation à temps partiel de jour ou de nuit;932609294;2019-07-03;840000483;CH LOUIS GIORGI D'ORANGE;9294;;93-93-71931;93-93-71931;;;2020-02-01;2027-07-31
840000087;CH LOUIS GIORGI D'ORANGE;03;Gynécologie, obstétrique, néonatologie, réanimation néonatale;01;Gynécologie obstétrique;01;Hospitalisation complète (24 heures consécutives ou plus);932602758;2007-02-13;840000483;CH LOUIS GIORGI D'ORANGE;2758;;93-93-3556;93-93-3556;;;2007-07-16;2023-01-16
840000087;CH LOUIS GIORGI D'ORANGE;01;Médecine;00;Pas de modalité;02;Hospitalisation à temps partiel de jour ou de nuit;932602760;1993-06-21;840000483;CH LOUIS GIORGI D'ORANGE;2760;;93-93-3551;93-93-3551;;;1993-06-21;2029-02-02
840000087;CH LOUIS GIORGI D'ORANGE;01;Médecine;00;Pas de modalité;01;Hospitalisation complète (24 heures consécutives ou plus);932602813;2002-02-15;840000483;CH LOUIS GIORGI D'ORANGE;2813;;93-93-3682;93-93-3682;;;2003-10-03;2029-02-02
840000087;CH LOUIS GIORGI D'ORANGE;14;Médecine d'urgence;23;SU Structure des urgences;14;Non saisonnier;932602847;2007-02-27;840000483;CH LOUIS GIORGI D'ORANGE;2847;;93-93-4314;93-93-4314;;;2009-03-18;2027-03-16
840000087;CH LOUIS GIORGI D'ORANGE;50;Soins de suite et de réadaptation non spécialisés;09;Adulte (âge >=18 ans);01;Hospitalisation complète (24 heures consécutives ou plus);932603007;2010-10-26;840000483;CH LOUIS GIORGI D'ORANGE;3007;;93-93-4765;93-93-4765;;;2010-10-26;2028-04-27
840000087;CH LOUIS GIORGI D'ORANGE;59;Soins de suite et de réadaptation spécialisés - Affections de la personne âgée polypathologique, dépendante ou à risque de dépendance;09;Adulte (âge >=18 ans);01;Hospitalisation complète (24 heures consécutives ou plus);932603008;2010-10-26;840000483;CH LOUIS GIORGI D'ORANGE;3008;;93-93-4766;93-93-4766;;;2010-10-26;2028-04-27
130041916;CHI AIX PERTUIS;03;Gynécologie, obstétrique, néonatologie, réanimation néonatale;01;Gynécologie obstétrique;01;Hospitalisation complète (24 heures consécutives ou plus);932606232;2007-02-10;840000491;CHI SITE DE PERTUIS;6232;;93-93-3557;93-93-3557;;;2007-02-10;2023-05-27
130041916;CHI AIX PERTUIS;14;Médecine d'urgence;23;SU Structure des urgences;14;Non saisonnier;932607615;2007-02-27;840000491;CHI SITE DE PERTUIS;7615;;93-93-4315;93-93-4315;;;2009-04-02;2026-10-01
130041916;CHI AIX PERTUIS;14;Médecine d'urgence;29;SMUR Antenne;14;Non saisonnier;932601682;2007-03-28;840000491;CHI SITE DE PERTUIS;1682;;93-93-4257;93-93-4257;;;2007-03-28;2022-09-27
130041916;CHI AIX PERTUIS;01;Médecine;00;Pas de modalité;01;Hospitalisation complète (24 heures consécutives ou plus);932602759;1995-09-18;840000491;CHI SITE DE PERTUIS;2759;;93-93-3562;93-93-3562;;;1995-09-18;2027-12-14
130041916;CHI AIX PERTUIS;01;Médecine;00;Pas de modalité;02;Hospitalisation à temps partiel de jour ou de nuit;932602768;2007-04-10;840000491;CHI SITE DE PERTUIS;2768;;93-93-3564;93-93-3564;;;2007-04-10;2027-12-14
130041916;CHI AIX PERTUIS;50;Soins de suite et de réadaptation non spécialisés;09;Adulte (âge >=18 ans);01;Hospitalisation complète (24 heures consécutives ou plus);932602916;2010-10-26;840000491;CHI SITE DE PERTUIS;2916;;93-93-4564;93-93-4564;;;2010-10-22;2028-04-26
130041916;CHI AIX PERTUIS;59;Soins de suite et de réadaptation spécialisés - Affections de la personne âgée polypathologique, dépendante ou à risque de dépendance;09;Adulte (âge >=18 ans);01;Hospitalisation complète (24 heures consécutives ou plus);932602926;2010-10-26;840000491;CHI SITE DE PERTUIS;2926;;93-93-4565;93-93-4565;;;2010-10-22;2028-04-26
840000103;CENTRE HOSPITALIER DE SAULT;50;Soins de suite et de réadaptation non spécialisés;09;Adulte (âge >=18 ans);01;Hospitalisation complète (24 heures consécutives ou plus);932608299;2010-10-25;840000517;CENTRE HOSPITALIER DE SAULT;8299;;93-93-4341;93-93-4341;;;2010-10-25;2028-04-24
840000111;CH VAISON LA ROMAINE;50;Soins de suite et de réadaptation non spécialisés;09;Adulte (âge >=18 ans);02;Hospitalisation à temps partiel de jour ou de nuit;932607299;2010-10-26;840000525;CH VAISON LA ROMAINE;7299;;93-93-64749;93-93-64749;;;2015-10-26;2028-02-29
840000111;CH VAISON LA ROMAINE;01;Médecine;00;Pas de modalité;02;Hospitalisation à temps partiel de jour ou de nuit;932609426;2019-12-30;840000525;CH VAISON LA ROMAINE;9426;;93-93-72956;93-93-72956;;;2022-06-01;2029-11-30
840000111;CH VAISON LA ROMAINE;50;Soins de suite et de réadaptation non spécialisés;09;Adulte (âge >=18 ans);01;Hospitalisation complète (24 heures consécutives ou plus);932602897;2010-10-26;840000525;CH VAISON LA ROMAINE;2897;;93-93-4769;93-93-4769;;;2010-10-26;2028-02-29
840000111;CH VAISON LA ROMAINE;14;Médecine d'urgence;23;SU Structure des urgences;14;Non saisonnier;932603512;2007-02-27;840000525;CH VAISON LA ROMAINE;3512;;93-93-4316;93-93-4316;;;2009-03-18;2026-09-17
840000111;CH VAISON LA ROMAINE;01;Médecine;00;Pas de modalité;01;Hospitalisation complète (24 heures consécutives ou plus);932604245;2001-06-12;840000525;CH VAISON LA ROMAINE;4245;;93-93-3572;93-93-3572;;;2002-09-17;2022-02-02
840000129;CH JULES NIEL DE VALREAS;14;Médecine d'urgence;23;SU Structure des urgences;14;Non saisonnier;932607563;2007-02-27;840000533;CH JULES NIEL DE VALREAS;7563;;93-93-4319;93-93-4319;;;2009-05-12;2026-11-12
840000129;CH JULES NIEL DE VALREAS;01;Médecine;00;Pas de modalité;01;Hospitalisation complète (24 heures consécutives ou plus);932602773;2001-10-09;840000533;CH JULES NIEL DE VALREAS;2773;;93-93-3576;93-93-3576;;;2001-10-09;2029-02-02
840000129;CH JULES NIEL DE VALREAS;50;Soins de suite et de réadaptation non spécialisés;09;Adulte (âge >=18 ans);01;Hospitalisation complète (24 heures consécutives ou plus);932603009;2010-10-26;840000533;CH JULES NIEL DE VALREAS;3009;;93-93-4767;93-93-4767;;;2012-06-24;2028-04-24
840000137;CHS DE MONTFAVET;50;Soins de suite et de réadaptation non spécialisés;09;Adulte (âge >=18 ans);01;Hospitalisation complète (24 heures consécutives ou plus);932609288;2019-07-03;840000541;CHS DE MONTFAVET;9288;;93-93-71929;93-93-71929;;;2021-03-15;2028-09-14
840000137;CHS DE MONTFAVET;50;Soins de suite et de réadaptation non spécialisés;09;Adulte (âge >=18 ans);02;Hospitalisation à temps partiel de jour ou de nuit;932609291;2019-07-03;840000541;CHS DE MONTFAVET;9291;;93-93-71930;93-93-71930;;;2021-03-15;2028-09-14
840004659;CHI CAVAILLON LAURIS;50;Soins de suite et de réadaptation non spécialisés;09;Adulte (âge >=18 ans);01;Hospitalisation complète (24 heures consécutives ou plus);932601678;2010-10-25;840000558;CTRE PNEUMO ROQUEFRAICHE CHI CAVAILLON;1678;;93-93-8215;93-93-8215;;;2010-11-03;2028-04-25
840006597;CH D'AVIGNON HENRI DUFFAUT;14;Médecine d'urgence;26;SMUR Structure mobile d'urgence et de réanimation;14;Non saisonnier;932605428;2007-02-27;840001861;CH D'AVIGNON HENRI DUFFAUT;5428;;93-93-44531;93-93-44531;;;2009-02-18;2026-08-18
840006597;CH D'AVIGNON HENRI DUFFAUT;18;Traitement du cancer;71;Utilisation thérapeuthique de radioéléments en sources non scellées;00;Pas de forme;932606117;2009-10-13;840001861;CH D'AVIGNON HENRI DUFFAUT;6117;;93-93-50665;93-93-50665;;;2011-06-21;2027-04-13
840006597;CH D'AVIGNON HENRI DUFFAUT;14;Médecine d'urgence;23;SU Structure des urgences;14;Non saisonnier;932607734;2007-02-27;840001861;CH D'AVIGNON HENRI DUFFAUT;7734;;93-93-4320;93-93-4320;;;2009-02-18;2026-08-18
840006597;CH D'AVIGNON HENRI DUFFAUT;16;Traitement de l'insuffisance rénale chronique par épuration extrarénale;40;Hémodialyse en centre pour adultes;00;Pas de forme;932608274;2006-04-24;840001861;CH D'AVIGNON HENRI DUFFAUT;8274;;93-93-3711;93-93-3711;;;2006-04-24;2028-10-24
840006597;CH D'AVIGNON HENRI DUFFAUT;01;Médecine;00;Pas de modalité;01;Hospitalisation complète (24 heures consécutives ou plus);932608275;2001-01-09;840001861;CH D'AVIGNON HENRI DUFFAUT;8275;;93-93-3700;93-93-3700;;;2001-08-03;2029-02-02
840006597;CH D'AVIGNON HENRI DUFFAUT;03;Gynécologie, obstétrique, néonatologie, réanimation néonatale;01;Gynécologie obstétrique;01;Hospitalisation complète (24 heures consécutives ou plus);932602803;2001-01-25;840001861;CH D'AVIGNON HENRI DUFFAUT;2803;;93-93-3702;93-93-3702;;;2001-11-27;2022-05-27
840006597;CH D'AVIGNON HENRI DUFFAUT;14;Médecine d'urgence;22;SAMU Service d'aide médicale urgente;00;Pas de forme;932602804;2007-02-27;840001861;CH D'AVIGNON HENRI DUFFAUT;2804;;93-93-3707;93-93-3707;;;2009-02-18;2026-08-18
840006597;CH D'AVIGNON HENRI DUFFAUT;03;Gynécologie, obstétrique, néonatologie, réanimation néonatale;03;Néonatologie avec soins intensifs;01;Hospitalisation complète (24 heures consécutives ou plus);932602805;2001-11-27;840001861;CH D'AVIGNON HENRI DUFFAUT;2805;;93-93-3708;93-93-3708;;;2001-11-27;2022-05-27
840006597;CH D'AVIGNON HENRI DUFFAUT;01;Médecine;00;Pas de modalité;02;Hospitalisation à temps partiel de jour ou de nuit;932602812;1993-06-21;840001861;CH D'AVIGNON HENRI DUFFAUT;2812;;93-93-3706;93-93-3706;;;1995-06-26;2029-02-02
840006597;CH D'AVIGNON HENRI DUFFAUT;50;Soins de suite et de réadaptation non spécialisés;09;Adulte (âge >=18 ans);01;Hospitalisation complète (24 heures consécutives ou plus);932603015;2010-10-25;840001861;CH D'AVIGNON HENRI DUFFAUT;3015;;93-93-4789;93-93-4789;;;2010-10-25;2028-04-24
840006597;CH D'AVIGNON HENRI DUFFAUT;59;Soins de suite et de réadaptation spécialisés - Affections de la personne âgée polypathologique, dépendante ou à risque de dépendance;09;Adulte (âge >=18 ans);01;Hospitalisation complète (24 heures consécutives ou plus);932603016;2010-10-25;840001861;CH D'AVIGNON HENRI DUFFAUT;3016;;93-93-4791;93-93-4791;;;2010-10-25;2028-04-24
